시도,시군구,이름,셀프,주소,번호,고급휘발유,보통휘발유,경유,실내등유
충남,태안군,서해제일주유소,N,충남 태안군 근흥면 근흥로 438,041-673-1170,,1618.0,1468,1250.0
충남,태안군,소원농협주유소,N,충청남도 태안군 소원면 서해로 969,041-672-8686,,1587.0,1440,1230.0
충남,태안군,송림주유소,N,충남 태안군 안면읍 안면대로 3004,041-673-4156,,1620.0,1450,1250.0
충남,태안군,시목주유소,N,충남 태안군 소원면 서해로 1198,041-674-1872,,1610.0,1440,
충남,태안군,신성주유소,N,충남 태안군 태안읍 동백로 344,041-673-7988,1950.0,1578.0,1398,1200.0
충남,태안군,안면도주유소/충전소,Y,충남 태안군 남면 안면대로 1685,041-675-8898,,1589.0,1423,
충남,태안군,안일주유소,N,충남 태안군 안면읍 장터로 166-1,041-673-4217,,1620.0,1450,1250.0
충남,태안군,연포주유소,N,충청남도 태안군 근흥면 근흥로 1196,041-675-7778,,1618.0,1468,1250.0
충남,태안군,원광주유소,N,충남 태안군 안면읍 안면대로 1830-9,041-672-7001,,1630.0,1460,
충남,태안군,원북농협주유소,N,충남 태안군 원북면 원이로 771,041-672-3407,,1597.0,1450,1230.0
충남,태안군,이원주유소,N,충남 태안군 이원면 원이로 1221,041-672-1598,,1597.0,1450,1230.0
충남,태안군,조은주유소,Y,충남 태안군 태안읍 동백로 382,041-674-8181,,1598.0,1428,1200.0
충남,태안군,천수만주유소,Y,충남 태안군 남면 천수만로 134-3,041-675-5190,,1560.0,1390,1250.0
충남,태안군,태안농협주유소,N,충남 태안군 태안읍 서해로 1948,041-673-8937,,1627.0,1447,1200.0
충남,태안군,태안반도남면농협주유소,Y,충남 태안군 남면 안면대로 1501-4,041-675-2164,,1568.0,1398,
충남,태안군,태안주유소,Y,충남 태안군 태안읍 안면대로 334,041-675-7664,1890.0,1548.0,1368,1200.0
충남,태안군,태평주유소,Y,충남 태안군 태안읍 서해로 2139,041-674-8424,,1542.0,1362,
충남,태안군,평천주유소,N,충남 태안군 태안읍 서해로 1973,041-673-9088,,1628.0,1448,1200.0
충남,태안군,풍천주유소,N,충남 태안군 원북면 원이로 443,041-672-7148,,1590.0,1450,1190.0
충남,태안군,학암포주유소,N,충남 태안군 원북면 옥파로 760,041-674-5274,,1650.0,1460,1230.0
충남,태안군,해바라기주유소,Y,충남 태안군 태안읍 서해로 1990,041-675-8809,1920.0,1545.0,1365,1200.0
충남,태안군,행운오일뱅크,N,충남 태안군 태안읍 원이로 111,041-675-4455,,1577.0,1398,1200.0
충남,태안군,현대에너지,N,충남 태안군 남면 천수만로 34,041-674-5149,,1560.0,1390,
경남,통영시,(주)통영IC 직영,Y,경남 통영시 통영터널로 32,055-642-4338,,1515.0,1325,
경남,통영시,(주)통영알뜰주유소,Y,경남 통영시 도산면 남해안대로 1574,055-649-5189,,1565.0,1395,
경남,통영시,㈜통제영주유소,Y,경남 통영시 여황로 290,055-643-8965,,1535.0,1365,1350.0
경남,통영시,HD현대오일뱅크㈜직영 통영주유소,N,경남 통영시 안개로 22 (무전동),055-643-4861,1805.0,1595.0,1499,
경남,통영시,SK에너지(주) 천일주유소,Y,경남 통영시 통영해안로 559 (무전동),055-649-0041,,1721.0,1508,
경남,통영시,대교주유소,N,경남 통영시 용남면 남해안대로 47,055-645-4354,,1558.0,1368,1350.0
경남,통영시,대영주유소,Y,경남 통영시 여황로 128 (도천동),055-990-5522,,1515.0,1325,
경남,통영시,도남관광주유소,Y,경남 통영시 도남로 78,055-643-2351,1875.0,1595.0,1475,1400.0
경남,통영시,미수주유소,N,경남 통영시 미수로 73,055-644-2333,,1597.0,1457,1350.0
경남,통영시,백산주유소,N,경남 통영시 용남면 견내량로 29,055-645-5149,,1555.0,1365,
경남,통영시,부광주유소,N,경남 통영시 용남면 남해안대로 369,055-646-1160,,1599.0,1468,
경남,통영시,산양주유소,Y,경남 통영시 산양읍 산양일주로 1692,055-641-7033,,1565.0,1385,1350.0
경남,통영시,세인리무진직영주유소,Y,경남 통영시 통영해안로 532,055-646-0036,,1545.0,1375,
경남,통영시,신나폴리(주) 주유소,Y,경남 통영시 여황로 78 (당동),055-648-2511,,1515.0,1365,1350.0
경남,통영시,주식회사 용남주유소,N,경남 통영시 용남면 남해안대로 332,055-648-8251,1795.0,1555.0,1444,1295.0
경남,통영시,지에스칼텍스(주)이마트 통영점,Y,경상남도 통영시 광도면 죽림4로 9 (광도면),055-643-4206,,1515.0,1325,
경남,통영시,참편한주유소,Y,경남 통영시 도산면 남해안대로 1442,055-646-0526,,1585.0,1380,
경남,통영시,챔피온주유소,N,경남 통영시 통영해안로 469,055-644-8285,,1598.0,1428,1350.0
경남,통영시,케이블카주유소,N,경남 통영시 발개로 132 (도남동),055-649-3200,,1596.0,1456,1350.0
경남,통영시,통영관광주유소,N,경남 통영시 용남면 남해안대로 325,055-646-6967,,1559.0,1369,
경남,통영시,통영종합버스터미널 직영주유소,N,경남 통영시 광도면 죽림4로 24,070-4366-3842,,1650.0,1570,
경남,통영시,통영축산농협주유소,Y,경남 통영시 용남면 남해안대로 246,055-642-5565,,1535.0,1345,1350.0
경남,통영시,팔복주유소,Y,경남 통영시 광도면 안정로 898,055-642-5161,,1575.0,1395,1350.0
경남,통영시,풍경주유소 ㈜풍경에너지,Y,경남 통영시 도산면 남해안대로 2152,055-648-5181,,1543.0,1354,
경남,통영시,풍해주유소,Y,경남 통영시 도산면 남해안대로 2119,055-648-5182,,1543.0,1354,
경남,통영시,학섬(법송)주유소,Y,경남 통영시 도산면 남해안대로 1865,055-646-0047,,1595.0,1395,1350.0
경남,통영시,해동(통영),Y,경남 통영시 안개로 5 (무전동),055-642-0004,,1588.0,1428,1400.0
경남,통영시,해성주유소,Y,경남 통영시 욕지면 욕지일주로 105,055-641-5555,,1790.0,1590,1450.0
경남,통영시,해양셀프주유소,Y,경남 통영시 용남면 남해안대로 48,055-648-5186,,1504.0,1324,
경남,통영시,호반주유소,Y,경남 통영시 광도면 남해안대로 1309,055-641-6504,1850.0,1575.0,1425,1350.0
경기,파주시,㈜JS 프라임주유소,Y,경기 파주시 교하읍 교하로 434,031-943-2236,,1538.0,1377,1400.0
경기,파주시,(주)골밭 문산주유소,Y,경기 파주시 문산읍 율곡로 25,031-953-7500,,1679.0,1499,1500.0
경기,파주시,㈜디오티디 파주고라니주유소,Y,경기도 파주시 파주로 66,031-937-8518,1763.0,1532.0,1359,
경기,파주시,(주)디오티디 파주댕댕이주유소,Y,경기 파주시 파주로 72 (문발동),031-946-5185,,1527.0,1354,
경기,파주시,㈜디오티디 파주마징가주유소,Y,경기 파주시 월롱면 엘지로 105,031-947-5185,,1524.0,1344,
경기,파주시,(주)디오티디 파주태권브이주유소,Y,경기 파주시 평화로 128 (금촌동),031-957-5189,,1527.0,1344,
경기,파주시,(주)삼호에너지 행복나라주유소 선재지점,N,경기 파주시 파주로 63,070-4910-4008,,1568.0,1407,
경기,파주시,(주)소모 파주주유소,N,경기 파주시 탄현면 엘지로 615,031-944-5114,,1599.0,1429,1500.0
경기,파주시,(주)신흥 신흥주유소,N,경기 파주시 중앙로 68 (금능동),031-949-5195,,1599.0,1429,
경기,파주시,㈜아이디오일 고래주유소,Y,경기 파주시 조리읍 통일로 517,031-942-5179,1763.0,1544.0,1354,
경기,파주시,㈜에스지에너지주유소,Y,경기 파주시 책향기로 640,031-948-6115,,1595.0,1415,
경기,파주시,(주)엘피엘,Y,경기 파주시 탄현면 방촌로 1007,031-942-3800,,1569.0,1399,1260.0
경기,파주시,(주)제이에스에너지,Y,경기 파주시 탄현면 평화로 731,031-945-5135,,1575.0,1425,1250.0
경기,파주시,(주)창조 신화문산주유소,Y,경기 파주시 문산읍 통일로 1752-79,031-953-5182,,1609.0,1429,1500.0
경기,파주시,㈜케이알산업 파주출판도시자유로주유소,N,경기 파주시 자유로 2210,031-943-5189,,1718.0,1532,
경기,파주시,(주)케이에스엠 한빛셀프주유소,Y,경기 파주시 문산읍 방촌로 1613,031-953-5189,,1539.0,1369,
경기,파주시,(주)투에이치팜,N,경기 파주시 탄현면 헤이리로 105,031-945-2900,,1639.0,1459,1300.0
경기,파주시,HD현대오일뱅크㈜직영 동패셀프주유소,Y,경기 파주시 동서대로 367 (동패동),031-945-5125,1936.0,1596.0,1416,
경기,파주시,HD현대오일뱅크㈜직영 운정셀프주유소,Y,경기 파주시 미래로 374 (야당동),010-5116-0374,1796.0,1600.0,1426,
경기,파주시,HD현대오일뱅크㈜직영 운정호수셀프주유소,Y,경기 파주 동서대로 532,031-957-5152,1796.0,1596.0,1416,1240.0
경기,파주시,LCD주유소,Y,경기 파주시 탄현면 엘지로 640,031-942-5149,1897.0,1548.0,1368,
경기,파주시,SK KH에너지 천운주유소,Y,경기 파주시 파주읍 충현로 8,031-952-5145,,1562.0,1384,1340.0
경기,파주시,가원주유소,Y,경기 파주시 탄현면 엘지로 635,031-941-3609,,1565.0,1385,1250.0
경기,파주시,갈곡 주유소,N,경기 파주시 법원읍 화합로 343,031-958-7154,,1625.0,1465,
경기,파주시,고향길주유소,N,경기 파주시 문산읍 통일로 1875,031-953-6721,,1629.0,1459,1400.0
경기,파주시,광탄농협주유소,N,경기 파주시 광탄면 신산리 동거리길 41,031-947-7876,,1617.0,1437,1200.0
경기,파주시,광탄셀프주유소,Y,경기 파주시 광탄면 혜음로1178,031-947-7420,,1595.0,1435,1200.0
경기,파주시,교하셀프주유소,Y,경기 파주시 교하읍 교하로 926,031-946-5301,1768.0,1536.0,1367,1220.0
경기,파주시,굿모닝주유소,Y,경기 파주시 파주읍 우계로 299,031-952-3245,,1562.0,1379,
경기,파주시,금곡주유소,N,경기 파주시 법원읍 술이홀로 1265,031-959-0090,,1599.0,1399,1500.0
경기,파주시,금촌농협주유소,Y,경기 파주시 평화로 240 (야동동),031-943-0003,,1525.0,1339,1225.0
경기,파주시,금촌주유소,N,경기 파주시 아동로 60 (아동동),031-957-3651,,1568.0,1458,1300.0
경기,파주시,기름나라주유소,N,경기 파주시 탄현면 엘지로 622,031-945-5145,,1778.0,1578,1478.0
경기,파주시,능안제일주유소,Y,경기 파주시 조리읍 대원로 276,031-946-7474,1944.0,1565.0,1405,1460.0
경기,파주시,대능주유소,N,경기 파주시 법원읍 술이홀로 750,031-959-5025,,1618.0,1435,1300.0
경기,파주시,대성주유소,Y,경기 파주시 광탄면 보광로 814,031-945-5185,,1627.0,1437,1300.0
경기,파주시,대원주유소,Y,경기 파주시 적성면 청송로 1091,031-959-3422,,1565.0,1394,1250.0
경기,파주시,덕은셀프주유소,Y,경기도 파주시 월롱면 엘지로 214,031-945-6404,,1555.0,1385,1200.0
경기,파주시,도화상사은봉주유소,N,경기 파주시 평화로 260 (야동동),031-943-9040,,1628.0,1468,1280.0
경기,파주시,등원주유소,N,경기 파주시 조리읍 등원로 57,031-944-5155,,1648.0,1448,
경기,파주시,명성주유소,N,경기 파주시 법원읍 사임당로 935,031-959-1285,,2000.0,2000,1800.0
경기,파주시,명품주유소 기정에너지,N,경기 파주시 금월로 130 (야동동 14번지),031-943-5180,,1527.0,1344,1180.0
경기,파주시,문발셀프주유소,Y,경기 파주시 파주로 41,031-948-1092,,1568.0,1408,1458.0
경기,파주시,미주주유소,N,경기 파주시 부흥로 595,031-944-5171,,1727.0,1667,
경기,파주시,백운주유소,N,경기 파주시 조리읍 등원로 341,031-947-5151,,1562.0,1423,1180.0
경기,파주시,법원주유소,N,경기 파주시 법원읍 사임당로 882,031-958-0220,,1658.0,1468,1300.0
경기,파주시,봉암주유소,N,경기 파주시 파주읍 주라위길 278,031-952-6366,,1618.0,1437,1300.0
경기,파주시,봉일천주유소,N,경기 파주시 조리읍 봉천로 95,031-941-4046,,1589.0,1427,1300.0
경기,파주시,사랑셀프주유소,Y,경기 파주시 탄현면 평화로 657,031-943-5190,,1548.0,1368,1300.0
경기,파주시,삼미상사(주)미래로SELF주유소,Y,경기 파주시 미래로 292 (동패동),031-941-5181,,1542.0,1362,
경기,파주시,삼미상사(주)파주역셀프주유소,Y,경기 파주시 파주읍 통일로 1116,031-952-5184,,1527.0,1344,
경기,파주시,삼일주유소,N,경기 파주시 문산읍 문향로 29,031-952-2745,,1579.0,1399,1250.0
경기,파주시,삼호에너지 파주아울렛주유소,Y,경기 파주시 파주로 70,070-4910-4007,,1568.0,1407,
경기,파주시,서경주유소,Y,경기 파주시 중앙로 90 (금능동),031-944-3131,,1594.0,1423,1350.0
경기,파주시,성동IC주유소,Y,경기 파주시 탄현면 새오리로,031-944-4651,,1559.0,1376,1350.0
경기,파주시,세광주유소,N,경기 파주시 광탄면 부흥로 303,031-941-0675,,1615.0,1450,1200.0
경기,파주시,세원5주유소,Y,경기 파주시 파평면 율곡로 1363,031-958-3838,,1678.0,1498,
경기,파주시,세종석유,Y,경기 파주시 법원읍 자운서원로 436,031-958-2400,,1583.0,1382,1200.0
경기,파주시,송촌주유소,Y,경기 파주시 재두루미길 622 (송촌동),031-942-7800,,1568.0,1398,
경기,파주시,수향셀프주유소,Y,경기 파주시 법원읍 사임당로 680,031-958-7541,,1559.0,1369,1200.0
경기,파주시,승채주유소,N,경기도 파주시 월롱면 통일로 824,031-945-4396,,1569.0,1384,1299.0
경기,파주시,신산주유소,Y,경기 파주시 광탄면 혜음로 964,031-948-7088,,1567.0,1384,1180.0
경기,파주시,신성석유(주),Y,경기 파주시 문산읍 통일로 1712,031-953-4160,,1559.0,1380,
경기,파주시,에이스주유소,N,경기 파주시 파평면 청송로 508,031-959-5152,,1668.0,1498,1300.0
경기,파주시,연세에너지(주),Y,경기 파주시 월롱면 엘지로 185,031-959-8975,1763.0,1524.0,1344,1180.0
경기,파주시,오두산주유소,N,경기 파주시 평화로 522 (맥금동),031-945-2388,,1589.0,1429,1300.0
경기,파주시,오성주유소,N,경기 파주시 조리읍 등원로 229,031-947-0051,,1657.0,1498,
경기,파주시,오신개발(주) 임진강주유소,N,경기 파주시 월롱면 통일로 975,031-945-2170,,1568.0,1429,1300.0
경기,파주시,용미self주유소,Y,경기 파주시 광탄면 혜음로 396,031-942-6060,,1564.0,1374,
경기,파주시,운정드림주유소/충전소,Y,경기 파주시 파주로 721,031-947-5188,1795.0,1594.0,1394,
경기,파주시,운정신도시주유소,Y,경기 파주시 동서대로 377  (동패동),031-946-1340,,1596.0,1426,
경기,파주시,유림주유소,N,경기 파주시 광탄면 보광로 940,031-948-5144,,1597.0,1397,1200.0
경기,파주시,이케이에너지(주)파동주유소,Y,경기 파주시 통일로 645,031-949-1449,,1527.0,1344,1250.0
경기,파주시,일광에너비스 헤이리점,Y,경기 파주시 탄현면 평화로 940,031-949-5618,,1549.0,1369,1310.0
경기,파주시,장마루세원3주유소,Y,경기 파주시 파평면 율곡로 1366,031-958-5184,,1678.0,1498,1500.0
경기,파주시,장현주유소,N,경기 파주시 적성면 율곡로 2693 (적성면),031-958-8588,,1628.0,1468,1300.0
경기,파주시,적성주유소,N,경기 파주시 적성면 청송로 1046,031-959-4032,,1565.0,1395,1250.0
경기,파주시,적암주유소,N,경기 파주시 적성면 율곡로 2989,031-959-4495,,1629.0,1469,1300.0
경기,파주시,제일주유소,N,경기 파주시 법원읍 술이홀로 1031,031-959-1997,,1658.0,1468,1300.0
경기,파주시,조리농협주유소,N,경기 파주시 조리읍 통일로 441,031-945-6048,,1562.0,1398,1250.0
경기,파주시,조인에너지 Self,Y,경기도 파주시 법원읍 화합로 74,031-953-6979,,1598.0,1398,1200.0
경기,파주시,조인에너지셀프야동점,Y,경기 파주시 창곡동길 27 (야동동),031-948-6181,,1564.0,1384,1200.0
경기,파주시,주)구송에너지,Y,경기 파주시 교하로 499 (동패동),031-947-0007,,1567.0,1388,1500.0
경기,파주시,주내주유소,N,경기 파주시 파주읍 술이홀로 383,031-953-4330,,1565.0,1397,1250.0
경기,파주시,주식회사 흥안,N,경기 파주시 법원읍 화합로 208,031-959-3331,,1658.0,1468,1200.0
경기,파주시,지에스칼텍스(주)파주LCD주유소,Y,경기 파주시 탄현면 엘지로 448,031-948-5182,1954.0,1734.0,1384,
경기,파주시,창대주유소,N,경기 파주시 조리읍 홀작로 222,031-941-9199,,1759.0,1589,1445.0
경기,파주시,첨단주유소,Y,경기 파주시 파주읍 충현로 33,031-954-0886,,1615.0,1437,1500.0
경기,파주시,청석주유소,N,경기 파주시 교하읍 교하로 1147,031-941-5149,,1690.0,1590,1400.0
경기,파주시,케이와이에너지㈜ 아동주유소/충전소,Y,경기 파주시 새꽃로 279 (아동동),031-945-0501,,1559.0,1399,
경기,파주시,탄현주유소,Y,경기 파주시 탄현면 방촌로 644,031-945-3300,,1577.0,1407,1250.0
경기,파주시,통일주유소,Y,경기 파주시 적성면 율곡로 1466,031-959-6507,,1597.0,1407,1350.0
경기,파주시,통일특구주유소,N,경기 파주시 문산읍 사임당로 394,031-952-1862,,1598.0,1438,1328.0
경기,파주시,파주경인주유소 ㈜고봉산,Y,경기 파주시 조리읍 통일로 124,031-943-5052,,1523.0,1319,
경기,파주시,파주농협주유소,Y,경기 파주시 파주읍 통일로 1539,031-953-7620,,1542.0,1364,1245.0
경기,파주시,파주셀프주유소,Y,경기 파주시 조리읍 파주로 1077,031-947-8494,,1536.0,1367,1220.0
경기,파주시,파주아동주유소 ㈜인천파크,Y,경기 파주시 통일로 630,031-942-5103,,1527.0,1344,
